Day,Supplier,Distribution_Center,Product_Category,Shipped_Volume,Received_Volume,Performance_Gap
5,S14,B,Vegetables,72,835.0,-763.0
5,S14,E,Vegetables,142,1606.0,-1464.0
5,S15,A,Vegetables,86,810.0,-724.0
5,S15,B,Vegetables,88,835.0,-747.0
5,S15,E,Vegetables,170,1606.0,-1436.0
5,S16,A,Vegetables,87,810.0,-723.0
5,S16,B,Vegetables,74,835.0,-761.0
5,S16,E,Vegetables,153,1606.0,-1453.0
5,S17,A,Vegetables,84,810.0,-726.0
5,S17,B,Vegetables,93,835.0,-742.0
5,S17,E,Vegetables,162,1606.0,-1444.0
5,S18,A,Vegetables,70,810.0,-740.0
5,S18,B,Vegetables,83,835.0,-752.0
5,S18,E,Vegetables,158,1606.0,-1448.0
5,S19,A,Vegetables,88,810.0,-722.0
5,S19,B,Vegetables,91,835.0,-744.0
5,S19,E,Vegetables,175,1606.0,-1431.0
5,S2,A,Meat,35,174.0,-139.0
5,S2,B,Meat,25,141.0,-116.0
5,S2,C,Meat,25,142.0,-117.0
5,S2,D,Meat,23,140.0,-117.0
5,S2,E,Meat,69,317.0,-248.0
5,S20,A,Vegetables,80,810.0,-730.0
5,S20,B,Vegetables,83,835.0,-752.0
5,S20,E,Vegetables,165,1606.0,-1441.0
5,S21,A,Vegetables,61,810.0,-749.0
5,S21,B,Vegetables,84,835.0,-751.0
5,S21,E,Vegetables,165,1606.0,-1441.0
5,S22,A,Vegetables,88,810.0,-722.0
5,S22,B,Vegetables,78,835.0,-757.0
5,S22,E,Vegetables,144,1606.0,-1462.0
5,S23,A,Beverages,159,560.0,-401.0
5,S23,B,Beverages,137,510.0,-373.0
5,S23,C,Beverages,123,549.0,-426.0
5,S23,D,Beverages,133,527.0,-394.0
5,S23,E,Beverages,304,1072.0,-768.0
5,S24,A,Beverages,138,560.0,-422.0
5,S24,B,Beverages,123,510.0,-387.0
5,S24,C,Beverages,137,549.0,-412.0
5,S24,D,Beverages,136,527.0,-391.0
5,S24,E,Beverages,258,1072.0,-814.0
5,S25,A,Beverages,125,560.0,-435.0
5,S25,B,Beverages,119,510.0,-391.0
5,S25,C,Beverages,145,549.0,-404.0
5,S25,D,Beverages,120,527.0,-407.0
5,S25,E,Beverages,248,1072.0,-824.0
5,S26,A,Beverages,138,560.0,-422.0
5,S26,B,Beverages,131,510.0,-379.0
5,S26,C,Beverages,144,549.0,-405.0
5,S26,D,Beverages,138,527.0,-389.0
5,S26,E,Beverages,262,1072.0,-810.0
5,S27,A,Bakery,46,155.0,-109.0
5,S27,B,Bakery,28,163.0,-135.0
5,S27,C,Bakery,34,165.0,-131.0
5,S27,D,Bakery,34,153.0,-119.0
5,S27,E,Bakery,91,326.0,-235.0
5,S28,A,Bakery,36,155.0,-119.0
5,S28,B,Bakery,49,163.0,-114.0
5,S28,C,Bakery,36,165.0,-129.0
5,S28,D,Bakery,37,153.0,-116.0
5,S28,E,Bakery,81,326.0,-245.0
5,S29,A,Bakery,41,155.0,-114.0
5,S29,B,Bakery,48,163.0,-115.0
5,S29,C,Bakery,51,165.0,-114.0
5,S29,D,Bakery,46,153.0,-107.0
5,S29,E,Bakery,77,326.0,-249.0
5,S3,A,Meat,25,174.0,-149.0
5,S3,B,Meat,31,141.0,-110.0
5,S3,C,Meat,32,142.0,-110.0
5,S3,D,Meat,31,140.0,-109.0
5,S3,E,Meat,72,317.0,-245.0
5,S30,A,Bakery,32,155.0,-123.0
5,S30,B,Bakery,38,163.0,-125.0
5,S30,C,Bakery,44,165.0,-121.0
5,S30,D,Bakery,36,153.0,-117.0
5,S30,E,Bakery,77,326.0,-249.0
5,S4,A,Meat,31,174.0,-143.0
5,S4,B,Meat,24,141.0,-117.0
5,S4,C,Meat,20,142.0,-122.0
5,S4,D,Meat,25,140.0,-115.0
5,S4,E,Meat,64,317.0,-253.0
5,S5,A,Meat,46,174.0,-128.0
5,S5,B,Meat,33,141.0,-108.0
5,S5,C,Meat,30,142.0,-112.0
5,S5,D,Meat,37,140.0,-103.0
5,S5,E,Meat,45,317.0,-272.0
5,S6,C,Dairy,52,445.0,-393.0
5,S6,D,Dairy,55,409.0,-354.0
5,S6,E,Dairy,122,806.0,-684.0
5,S7,C,Dairy,63,445.0,-382.0
5,S7,D,Dairy,59,409.0,-350.0
5,S7,E,Dairy,112,806.0,-694.0
5,S8,C,Dairy,78,445.0,-367.0
5,S8,D,Dairy,60,409.0,-349.0
5,S8,E,Dairy,112,806.0,-694.0
5,S9,C,Dairy,72,445.0,-373.0
5,S9,D,Dairy,65,409.0,-344.0
5,S9,E,Dairy,118,806.0,-688.0
6,S1,A,Meat,31,144.0,-113.0
6,S1,B,Meat,36,142.0,-106.0
6,S1,C,Meat,31,190.0,-159.0
6,S1,D,Meat,34,178.0,-144.0
6,S1,E,Meat,60,322.0,-262.0
6,S10,C,Dairy,64,435.0,-371.0
6,S10,D,Dairy,58,394.0,-336.0
6,S10,E,Dairy,107,802.0,-695.0
6,S11,C,Dairy,59,435.0,-376.0
6,S11,D,Dairy,57,394.0,-337.0
6,S11,E,Dairy,118,802.0,-684.0
6,S12,C,Dairy,55,435.0,-380.0
6,S12,D,Dairy,48,394.0,-346.0
6,S12,E,Dairy,116,802.0,-686.0
6,S13,A,Vegetables,74,826.0,-752.0
6,S13,B,Vegetables,65,729.0,-664.0
6,S13,E,Vegetables,141,1509.0,-1368.0
6,S14,A,Vegetables,82,826.0,-744.0
6,S14,B,Vegetables,83,729.0,-646.0
6,S14,E,Vegetables,164,1509.0,-1345.0
6,S15,A,Vegetables,73,826.0,-753.0
6,S15,B,Vegetables,73,729.0,-656.0
6,S15,E,Vegetables,158,1509.0,-1351.0
6,S16,A,Vegetables,78,826.0,-748.0
6,S16,B,Vegetables,55,729.0,-674.0
6,S16,E,Vegetables,149,1509.0,-1360.0
6,S17,A,Vegetables,66,826.0,-760.0
6,S17,B,Vegetables,72,729.0,-657.0
6,S17,E,Vegetables,149,1509.0,-1360.0
6,S18,A,Vegetables,83,826.0,-743.0
6,S18,B,Vegetables,73,729.0,-656.0
6,S18,E,Vegetables,163,1509.0,-1346.0
6,S19,A,Vegetables,87,826.0,-739.0
6,S19,B,Vegetables,89,729.0,-640.0
6,S19,E,Vegetables,154,1509.0,-1355.0
6,S2,A,Meat,29,144.0,-115.0
6,S2,B,Meat,23,142.0,-119.0
6,S2,C,Meat,43,190.0,-147.0
6,S2,D,Meat,41,178.0,-137.0
6,S2,E,Meat,74,322.0,-248.0
6,S20,A,Vegetables,97,826.0,-729.0
6,S20,B,Vegetables,69,729.0,-660.0
6,S20,E,Vegetables,141,1509.0,-1368.0
6,S21,A,Vegetables,94,826.0,-732.0
6,S21,B,Vegetables,75,729.0,-654.0
6,S21,E,Vegetables,156,1509.0,-1353.0
6,S22,A,Vegetables,92,826.0,-734.0
6,S22,B,Vegetables,75,729.0,-654.0
6,S22,E,Vegetables,134,1509.0,-1375.0
6,S23,A,Beverages,125,479.0,-354.0
6,S23,B,Beverages,118,521.0,-403.0
6,S23,C,Beverages,144,508.0,-364.0
6,S23,D,Beverages,115,476.0,-361.0
6,S23,E,Beverages,270,1025.0,-755.0
6,S24,A,Beverages,112,479.0,-367.0
6,S24,B,Beverages,114,521.0,-407.0
6,S24,C,Beverages,110,508.0,-398.0
6,S24,D,Beverages,130,476.0,-346.0
6,S24,E,Beverages,232,1025.0,-793.0
6,S25,A,Beverages,113,479.0,-366.0
6,S25,B,Beverages,152,521.0,-369.0
6,S25,C,Beverages,131,508.0,-377.0
6,S25,D,Beverages,111,476.0,-365.0
6,S25,E,Beverages,267,1025.0,-758.0
6,S26,A,Beverages,129,479.0,-350.0
6,S26,B,Beverages,137,521.0,-384.0
6,S26,C,Beverages,123,508.0,-385.0
6,S26,D,Beverages,120,476.0,-356.0
6,S26,E,Beverages,256,1025.0,-769.0
6,S27,A,Bakery,48,174.0,-126.0
6,S27,B,Bakery,31,149.0,-118.0
6,S27,C,Bakery,26,145.0,-119.0
6,S27,D,Bakery,38,151.0,-113.0
6,S27,E,Bakery,66,348.0,-282.0
6,S28,A,Bakery,48,174.0,-126.0
6,S28,B,Bakery,42,149.0,-107.0
6,S28,C,Bakery,40,145.0,-105.0
6,S28,D,Bakery,35,151.0,-116.0
6,S28,E,Bakery,104,348.0,-244.0
6,S29,A,Bakery,43,174.0,-131.0
6,S29,B,Bakery,36,149.0,-113.0
6,S29,C,Bakery,37,145.0,-108.0
6,S29,D,Bakery,47,151.0,-104.0
6,S29,E,Bakery,88,348.0,-260.0
6,S3,A,Meat,30,144.0,-114.0
6,S3,B,Meat,20,142.0,-122.0
6,S3,C,Meat,39,190.0,-151.0
6,S3,D,Meat,36,178.0,-142.0
6,S3,E,Meat,72,322.0,-250.0
6,S30,A,Bakery,35,174.0,-139.0
6,S30,B,Bakery,40,149.0,-109.0
6,S30,C,Bakery,42,145.0,-103.0
6,S30,D,Bakery,31,151.0,-120.0
6,S30,E,Bakery,90,348.0,-258.0
6,S4,A,Meat,31,144.0,-113.0
6,S4,B,Meat,27,142.0,-115.0
6,S4,C,Meat,38,190.0,-152.0
6,S4,D,Meat,33,178.0,-145.0
6,S4,E,Meat,64,322.0,-258.0
6,S5,A,Meat,23,144.0,-121.0
6,S5,B,Meat,36,142.0,-106.0
6,S5,C,Meat,39,190.0,-151.0
6,S5,D,Meat,34,178.0,-144.0
6,S5,E,Meat,52,322.0,-270.0
6,S6,C,Dairy,69,435.0,-366.0
6,S6,D,Dairy,55,394.0,-339.0
6,S6,E,Dairy,103,802.0,-699.0
6,S7,C,Dairy,59,435.0,-376.0
6,S7,D,Dairy,48,394.0,-346.0
6,S7,E,Dairy,117,802.0,-685.0
6,S8,C,Dairy,54,435.0,-381.0
6,S8,D,Dairy,66,394.0,-328.0
6,S8,E,Dairy,114,802.0,-688.0
6,S9,C,Dairy,75,435.0,-360.0
6,S9,D,Dairy,62,394.0,-332.0
6,S9,E,Dairy,127,802.0,-675.0
7,S1,A,Meat,23,133.0,-110.0
7,S1,B,Meat,20,146.0,-126.0
7,S1,C,Meat,34,134.0,-100.0
7,S1,D,Meat,24,135.0,-111.0
7,S1,E,Meat,58,313.0,-255.0
7,S10,C,Dairy,57,385.0,-328.0
7,S10,D,Dairy,61,394.0,-333.0
7,S10,E,Dairy,87,750.0,-663.0
7,S11,C,Dairy,55,385.0,-330.0
7,S11,D,Dairy,63,394.0,-331.0
7,S11,E,Dairy,107,750.0,-643.0
7,S12,C,Dairy,48,385.0,-337.0
7,S12,D,Dairy,62,394.0,-332.0
7,S12,E,Dairy,98,750.0,-652.0
7,S13,A,Vegetables,65,779.0,-714.0
7,S13,B,Vegetables,75,753.0,-678.0
7,S13,E,Vegetables,155,1511.0,-1356.0
7,S14,A,Vegetables,73,779.0,-706.0
7,S14,B,Vegetables,79,753.0,-674.0
7,S14,E,Vegetables,153,1511.0,-1358.0
7,S15,A,Vegetables,72,779.0,-707.0
7,S15,B,Vegetables,85,753.0,-668.0
7,S15,E,Vegetables,156,1511.0,-1355.0
7,S16,A,Vegetables,71,779.0,-708.0
7,S16,B,Vegetables,68,753.0,-685.0
7,S16,E,Vegetables,135,1511.0,-1376.0
7,S17,A,Vegetables,67,779.0,-712.0
7,S17,B,Vegetables,66,753.0,-687.0
7,S17,E,Vegetables,173,1511.0,-1338.0
7,S18,A,Vegetables,96,779.0,-683.0
7,S18,B,Vegetables,79,753.0,-674.0
7,S18,E,Vegetables,158,1511.0,-1353.0
7,S19,A,Vegetables,82,779.0,-697.0
7,S19,B,Vegetables,81,753.0,-672.0
7,S19,E,Vegetables,140,1511.0,-1371.0
7,S2,A,Meat,26,133.0,-107.0
7,S2,B,Meat,34,146.0,-112.0
7,S2,C,Meat,21,134.0,-113.0
7,S2,D,Meat,21,135.0,-114.0
7,S2,E,Meat,75,313.0,-238.0
7,S20,A,Vegetables,86,779.0,-693.0
7,S20,B,Vegetables,66,753.0,-687.0
7,S20,E,Vegetables,154,1511.0,-1357.0
7,S21,A,Vegetables,90,779.0,-689.0
7,S21,B,Vegetables,76,753.0,-677.0
7,S21,E,Vegetables,163,1511.0,-1348.0
7,S22,A,Vegetables,77,779.0,-702.0
7,S22,B,Vegetables,78,753.0,-675.0
7,S22,E,Vegetables,124,1511.0,-1387.0
7,S23,A,Beverages,116,473.0,-357.0
7,S23,B,Beverages,123,492.0,-369.0
7,S23,C,Beverages,116,543.0,-427.0
7,S23,D,Beverages,123,489.0,-366.0
7,S23,E,Beverages,244,982.0,-738.0
7,S24,A,Beverages,122,473.0,-351.0
7,S24,B,Beverages,117,492.0,-375.0
7,S24,C,Beverages,142,543.0,-401.0
7,S24,D,Beverages,128,489.0,-361.0
7,S24,E,Beverages,255,982.0,-727.0
7,S25,A,Beverages,115,473.0,-358.0
7,S25,B,Beverages,117,492.0,-375.0
7,S25,C,Beverages,145,543.0,-398.0
7,S25,D,Beverages,123,489.0,-366.0
7,S25,E,Beverages,242,982.0,-740.0
7,S26,A,Beverages,120,473.0,-353.0
7,S26,B,Beverages,135,492.0,-357.0
7,S26,C,Beverages,140,543.0,-403.0
7,S26,D,Beverages,115,489.0,-374.0
7,S26,E,Beverages,241,982.0,-741.0
7,S27,A,Bakery,43,159.0,-116.0
7,S27,B,Bakery,37,158.0,-121.0
7,S27,C,Bakery,28,158.0,-130.0
7,S27,D,Bakery,35,145.0,-110.0
7,S27,E,Bakery,70,274.0,-204.0
7,S28,A,Bakery,27,159.0,-132.0
7,S28,B,Bakery,40,158.0,-118.0
7,S28,C,Bakery,36,158.0,-122.0
7,S28,D,Bakery,37,145.0,-108.0
7,S28,E,Bakery,73,274.0,-201.0
7,S29,A,Bakery,45,159.0,-114.0
7,S29,B,Bakery,42,158.0,-116.0
7,S29,C,Bakery,51,158.0,-107.0
7,S29,D,Bakery,34,145.0,-111.0
7,S29,E,Bakery,68,274.0,-206.0
7,S3,A,Meat,21,133.0,-112.0
7,S3,B,Meat,33,146.0,-113.0
7,S3,C,Meat,27,134.0,-107.0
7,S3,D,Meat,32,135.0,-103.0
7,S3,E,Meat,58,313.0,-255.0
7,S30,A,Bakery,44,159.0,-115.0
7,S30,B,Bakery,39,158.0,-119.0
7,S30,C,Bakery,43,158.0,-115.0
7,S30,D,Bakery,39,145.0,-106.0
7,S30,E,Bakery,63,274.0,-211.0
7,S4,A,Meat,38,133.0,-95.0
7,S4,B,Meat,29,146.0,-117.0
7,S4,C,Meat,26,134.0,-108.0
7,S4,D,Meat,31,135.0,-104.0
7,S4,E,Meat,62,313.0,-251.0
7,S5,A,Meat,25,133.0,-108.0
7,S5,B,Meat,30,146.0,-116.0
7,S5,C,Meat,26,134.0,-108.0
7,S5,D,Meat,27,135.0,-108.0
7,S5,E,Meat,60,313.0,-253.0
7,S6,C,Dairy,48,385.0,-337.0
7,S6,D,Dairy,57,394.0,-337.0
7,S6,E,Dairy,113,750.0,-637.0
7,S7,C,Dairy,71,385.0,-314.0
7,S7,D,Dairy,54,394.0,-340.0
7,S7,E,Dairy,139,750.0,-611.0
7,S8,C,Dairy,53,385.0,-332.0
7,S8,D,Dairy,52,394.0,-342.0
7,S8,E,Dairy,93,750.0,-657.0
7,S9,C,Dairy,53,385.0,-332.0
7,S9,D,Dairy,45,394.0,-349.0
7,S9,E,Dairy,113,750.0,-637.0
8,S1,A,Meat,25,179.0,-154.0
8,S1,B,Meat,31,171.0,-140.0
8,S1,C,Meat,32,140.0,-108.0
8,S1,D,Meat,29,146.0,-117.0
8,S1,E,Meat,73,307.0,-234.0
8,S10,C,Dairy,47,398.0,-351.0
8,S10,D,Dairy,55,413.0,-358.0
8,S10,E,Dairy,130,864.0,-734.0
8,S11,C,Dairy,62,398.0,-336.0
8,S11,D,Dairy,60,413.0,-353.0
8,S11,E,Dairy,117,864.0,-747.0
8,S12,C,Dairy,62,398.0,-336.0
8,S12,D,Dairy,65,413.0,-348.0
8,S12,E,Dairy,132,864.0,-732.0
8,S13,A,Vegetables,72,894.0,-822.0
8,S13,B,Vegetables,95,761.0,-666.0
8,S13,E,Vegetables,166,1679.0,-1513.0
8,S14,A,Vegetables,85,894.0,-809.0
8,S14,B,Vegetables,79,761.0,-682.0
8,S14,E,Vegetables,172,1679.0,-1507.0
8,S15,A,Vegetables,89,894.0,-805.0
8,S15,B,Vegetables,86,761.0,-675.0
8,S15,E,Vegetables,164,1679.0,-1515.0
8,S16,A,Vegetables,98,894.0,-796.0
8,S16,B,Vegetables,83,761.0,-678.0
8,S16,E,Vegetables,171,1679.0,-1508.0
8,S17,A,Vegetables,91,894.0,-803.0
8,S17,B,Vegetables,62,761.0,-699.0
8,S17,E,Vegetables,175,1679.0,-1504.0
8,S18,A,Vegetables,103,894.0,-791.0
8,S18,B,Vegetables,83,761.0,-678.0
8,S18,E,Vegetables,173,1679.0,-1506.0
8,S19,A,Vegetables,69,894.0,-825.0
8,S19,B,Vegetables,72,761.0,-689.0
8,S19,E,Vegetables,159,1679.0,-1520.0
8,S2,A,Meat,37,179.0,-142.0
8,S2,B,Meat,39,171.0,-132.0
8,S2,C,Meat,31,140.0,-109.0
8,S2,D,Meat,30,146.0,-116.0
8,S2,E,Meat,58,307.0,-249.0
8,S20,A,Vegetables,102,894.0,-792.0
8,S20,B,Vegetables,67,761.0,-694.0
8,S20,E,Vegetables,164,1679.0,-1515.0
8,S21,A,Vegetables,93,894.0,-801.0
8,S21,B,Vegetables,60,761.0,-701.0
8,S21,E,Vegetables,160,1679.0,-1519.0
8,S22,A,Vegetables,92,894.0,-802.0
8,S22,B,Vegetables,74,761.0,-687.0
8,S22,E,Vegetables,175,1679.0,-1504.0
8,S23,A,Beverages,152,538.0,-386.0
8,S23,B,Beverages,136,526.0,-390.0
8,S23,C,Beverages,151,528.0,-377.0
8,S23,D,Beverages,142,525.0,-383.0
8,S23,E,Beverages,278,1042.0,-764.0
8,S24,A,Beverages,119,538.0,-419.0
8,S24,B,Beverages,123,526.0,-403.0
8,S24,C,Beverages,144,528.0,-384.0
8,S24,D,Beverages,124,525.0,-401.0
8,S24,E,Beverages,261,1042.0,-781.0
8,S25,A,Beverages,136,538.0,-402.0
8,S25,B,Beverages,128,526.0,-398.0
8,S25,C,Beverages,102,528.0,-426.0
8,S25,D,Beverages,128,525.0,-397.0
8,S25,E,Beverages,258,1042.0,-784.0
8,S26,A,Beverages,131,538.0,-407.0
8,S26,B,Beverages,139,526.0,-387.0
8,S26,C,Beverages,131,528.0,-397.0
8,S26,D,Beverages,131,525.0,-394.0
8,S26,E,Beverages,245,1042.0,-797.0
8,S27,A,Bakery,35,157.0,-122.0
8,S27,B,Bakery,44,166.0,-122.0
8,S27,C,Bakery,46,162.0,-116.0
8,S27,D,Bakery,40,149.0,-109.0
8,S27,E,Bakery,102,337.0,-235.0
8,S28,A,Bakery,40,157.0,-117.0
8,S28,B,Bakery,45,166.0,-121.0
8,S28,C,Bakery,38,162.0,-124.0
8,S28,D,Bakery,31,149.0,-118.0
8,S28,E,Bakery,78,337.0,-259.0
8,S29,A,Bakery,46,157.0,-111.0
8,S29,B,Bakery,41,166.0,-125.0
8,S29,C,Bakery,35,162.0,-127.0
8,S29,D,Bakery,43,149.0,-106.0
8,S29,E,Bakery,91,337.0,-246.0
8,S3,A,Meat,36,179.0,-143.0
8,S3,B,Meat,33,171.0,-138.0
8,S3,C,Meat,31,140.0,-109.0
8,S3,D,Meat,33,146.0,-113.0
8,S3,E,Meat,62,307.0,-245.0
8,S30,A,Bakery,36,157.0,-121.0
8,S30,B,Bakery,36,166.0,-130.0
8,S30,C,Bakery,43,162.0,-119.0
8,S30,D,Bakery,35,149.0,-114.0
8,S30,E,Bakery,66,337.0,-271.0
8,S4,A,Meat,37,179.0,-142.0
8,S4,B,Meat,33,171.0,-138.0
8,S4,C,Meat,17,140.0,-123.0
8,S4,D,Meat,27,146.0,-119.0
8,S4,E,Meat,53,307.0,-254.0
8,S5,A,Meat,44,179.0,-135.0
8,S5,B,Meat,35,171.0,-136.0
8,S5,C,Meat,29,140.0,-111.0
8,S5,D,Meat,27,146.0,-119.0
8,S5,E,Meat,61,307.0,-246.0
8,S6,C,Dairy,49,398.0,-349.0
8,S6,D,Dairy,55,413.0,-358.0
8,S6,E,Dairy,105,864.0,-759.0
8,S7,C,Dairy,53,398.0,-345.0
8,S7,D,Dairy,55,413.0,-358.0
8,S7,E,Dairy,139,864.0,-725.0
8,S8,C,Dairy,57,398.0,-341.0
8,S8,D,Dairy,65,413.0,-348.0
8,S8,E,Dairy,122,864.0,-742.0
8,S9,C,Dairy,68,398.0,-330.0
8,S9,D,Dairy,58,413.0,-355.0
8,S9,E,Dairy,119,864.0,-745.0
9,S1,A,Meat,37,192.0,-155.0
9,S1,B,Meat,39,161.0,-122.0
9,S1,C,Meat,32,162.0,-130.0
9,S1,D,Meat,29,168.0,-139.0
9,S1,E,Meat,56,315.0,-259.0
9,S10,C,Dairy,55,396.0,-341.0
9,S10,D,Dairy,50,420.0,-370.0
9,S10,E,Dairy,126,846.0,-720.0
9,S11,C,Dairy,49,396.0,-347.0
9,S11,D,Dairy,73,420.0,-347.0
9,S11,E,Dairy,118,846.0,-728.0
9,S12,C,Dairy,65,396.0,-331.0
9,S12,D,Dairy,62,420.0,-358.0
9,S12,E,Dairy,129,846.0,-717.0
9,S13,A,Vegetables,90,760.0,-670.0
9,S13,B,Vegetables,96,839.0,-743.0
9,S13,E,Vegetables,169,1638.0,-1469.0
9,S14,A,Vegetables,84,760.0,-676.0
9,S14,B,Vegetables,86,839.0,-753.0
9,S14,E,Vegetables,158,1638.0,-1480.0
9,S15,A,Vegetables,62,760.0,-698.0
9,S15,B,Vegetables,91,839.0,-748.0
9,S15,E,Vegetables,168,1638.0,-1470.0
9,S16,A,Vegetables,79,760.0,-681.0
9,S16,B,Vegetables,70,839.0,-769.0
9,S16,E,Vegetables,170,1638.0,-1468.0
9,S17,A,Vegetables,86,760.0,-674.0
9,S17,B,Vegetables,83,839.0,-756.0
9,S17,E,Vegetables,147,1638.0,-1491.0
9,S18,A,Vegetables,75,760.0,-685.0
9,S18,B,Vegetables,99,839.0,-740.0
9,S18,E,Vegetables,137,1638.0,-1501.0
9,S19,A,Vegetables,63,760.0,-697.0
9,S19,B,Vegetables,87,839.0,-752.0
9,S19,E,Vegetables,174,1638.0,-1464.0
9,S2,A,Meat,50,192.0,-142.0
9,S2,B,Meat,25,161.0,-136.0
9,S2,C,Meat,26,162.0,-136.0
9,S2,D,Meat,33,168.0,-135.0
9,S2,E,Meat,71,315.0,-244.0
9,S20,A,Vegetables,64,760.0,-696.0
9,S20,B,Vegetables,75,839.0,-764.0
9,S20,E,Vegetables,164,1638.0,-1474.0
9,S21,A,Vegetables,75,760.0,-685.0
9,S21,B,Vegetables,71,839.0,-768.0
9,S21,E,Vegetables,188,1638.0,-1450.0
9,S22,A,Vegetables,82,760.0,-678.0
9,S22,B,Vegetables,81,839.0,-758.0
9,S22,E,Vegetables,163,1638.0,-1475.0
9,S23,A,Beverages,128,495.0,-367.0
9,S23,B,Beverages,137,542.0,-405.0
9,S23,C,Beverages,136,530.0,-394.0
9,S23,D,Beverages,119,545.0,-426.0
9,S23,E,Beverages,239,1081.0,-842.0
9,S24,A,Beverages,134,495.0,-361.0
9,S24,B,Beverages,130,542.0,-412.0
9,S24,C,Beverages,131,530.0,-399.0
9,S24,D,Beverages,158,545.0,-387.0
9,S24,E,Beverages,272,1081.0,-809.0
9,S25,A,Beverages,114,495.0,-381.0
9,S25,B,Beverages,133,542.0,-409.0
9,S25,C,Beverages,134,530.0,-396.0
9,S25,D,Beverages,140,545.0,-405.0
9,S25,E,Beverages,282,1081.0,-799.0
9,S26,A,Beverages,119,495.0,-376.0
9,S26,B,Beverages,142,542.0,-400.0
9,S26,C,Beverages,129,530.0,-401.0
9,S26,D,Beverages,128,545.0,-417.0
9,S26,E,Beverages,288,1081.0,-793.0
9,S27,A,Bakery,45,153.0,-108.0
9,S27,B,Bakery,40,178.0,-138.0
9,S27,C,Bakery,42,180.0,-138.0
9,S27,D,Bakery,38,166.0,-128.0
9,S27,E,Bakery,87,352.0,-265.0
9,S28,A,Bakery,43,153.0,-110.0
9,S28,B,Bakery,45,178.0,-133.0
9,S28,C,Bakery,49,180.0,-131.0
9,S28,D,Bakery,44,166.0,-122.0
9,S28,E,Bakery,94,352.0,-258.0
9,S29,A,Bakery,30,153.0,-123.0
9,S29,B,Bakery,46,178.0,-132.0
9,S29,C,Bakery,49,180.0,-131.0
9,S29,D,Bakery,44,166.0,-122.0
9,S29,E,Bakery,81,352.0,-271.0
9,S3,A,Meat,27,192.0,-165.0
9,S3,B,Meat,17,161.0,-144.0
9,S3,C,Meat,34,162.0,-128.0
9,S3,D,Meat,33,168.0,-135.0
9,S3,E,Meat,56,315.0,-259.0
9,S30,A,Bakery,35,153.0,-118.0
9,S30,B,Bakery,47,178.0,-131.0
9,S30,C,Bakery,40,180.0,-140.0
9,S30,D,Bakery,40,166.0,-126.0
9,S30,E,Bakery,90,352.0,-262.0
9,S4,A,Meat,39,192.0,-153.0
9,S4,B,Meat,38,161.0,-123.0
9,S4,C,Meat,33,162.0,-129.0
9,S4,D,Meat,34,168.0,-134.0
9,S4,E,Meat,60,315.0,-255.0
9,S5,A,Meat,39,192.0,-153.0
9,S5,B,Meat,42,161.0,-119.0
9,S5,C,Meat,37,162.0,-125.0
9,S5,D,Meat,39,168.0,-129.0
9,S5,E,Meat,72,315.0,-243.0
9,S6,C,Dairy,53,396.0,-343.0
9,S6,D,Dairy,62,420.0,-358.0
9,S6,E,Dairy,110,846.0,-736.0
9,S7,C,Dairy,64,396.0,-332.0
9,S7,D,Dairy,48,420.0,-372.0
9,S7,E,Dairy,120,846.0,-726.0
9,S8,C,Dairy,56,396.0,-340.0
9,S8,D,Dairy,50,420.0,-370.0
9,S8,E,Dairy,120,846.0,-726.0
9,S9,C,Dairy,54,396.0,-342.0
9,S9,D,Dairy,75,420.0,-345.0
9,S9,E,Dairy,123,846.0,-723.0
10,S1,A,Meat,29,155.0,-126.0
10,S1,B,Meat,23,139.0,-116.0
10,S1,C,Meat,28,171.0,-143.0
10,S1,D,Meat,24,147.0,-123.0
10,S1,E,Meat,64,263.0,-199.0
10,S10,C,Dairy,53,387.0,-334.0
10,S10,D,Dairy,55,379.0,-324.0
10,S10,E,Dairy,99,752.0,-653.0
10,S11,C,Dairy,55,387.0,-332.0
10,S11,D,Dairy,58,379.0,-321.0
10,S11,E,Dairy,108,752.0,-644.0
10,S12,C,Dairy,50,387.0,-337.0
10,S12,D,Dairy,50,379.0,-329.0
10,S12,E,Dairy,122,752.0,-630.0
10,S13,A,Vegetables,77,687.0,-610.0
10,S13,B,Vegetables,74,718.0,-644.0
10,S13,E,Vegetables,150,1415.0,-1265.0
10,S14,A,Vegetables,74,687.0,-613.0
10,S14,B,Vegetables,79,718.0,-639.0
10,S14,E,Vegetables,143,1415.0,-1272.0
10,S15,A,Vegetables,57,687.0,-630.0
10,S15,B,Vegetables,71,718.0,-647.0
10,S15,E,Vegetables,152,1415.0,-1263.0
10,S16,A,Vegetables,93,687.0,-594.0
10,S16,B,Vegetables,71,718.0,-647.0
10,S16,E,Vegetables,125,1415.0,-1290.0
10,S17,A,Vegetables,50,687.0,-637.0
10,S17,B,Vegetables,94,718.0,-624.0
10,S17,E,Vegetables,140,1415.0,-1275.0
10,S18,A,Vegetables,59,687.0,-628.0
10,S18,B,Vegetables,59,718.0,-659.0
10,S18,E,Vegetables,149,1415.0,-1266.0
10,S19,A,Vegetables,65,687.0,-622.0
10,S19,B,Vegetables,74,718.0,-644.0
10,S19,E,Vegetables,142,1415.0,-1273.0
10,S2,A,Meat,33,155.0,-122.0
10,S2,B,Meat,31,139.0,-108.0
